"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ABCB7",882.160548760903,-0.0448788756284499,0.216271741070513,-0.207511510317095,0.835610404377444,0.978691095469487
"ABCB8",294.574478806928,-0.242875965727218,0.345743104627481,-0.702475226480375,0.482382846010903,0.888127082299987
"ABCC1",2220.60710482845,-0.0849212215364422,0.229447508740049,-0.370111761085422,0.711299219311703,0.949258877446047
"ABCC10",681.290372580397,-0.201547873558981,0.182032389407238,-1.10720885560692,0.26820363968781,0.79832403945712
"ABCC3",248.502073609399,-0.0138626294460455,0.546768856358958,-0.0253537290663545,0.979772818086842,0.998449165113518
"ABCC4",196.698427082366,-0.835045032540784,0.518934407555703,-1.60915333495428,0.107582817358279,0.638576070003725
"ABCC5",619.865868249167,-0.739390781092567,0.412064543465818,-1.79435671624074,0.0727562508520583,0.574570224208947
"ABCC6",72.523877963614,3.15499668854341,0.976579384070167,3.23066075324474,0.00123504432357699,0.168203404939248
"ABCC9",152.106187291183,-0.407689158717888,0.474819462274496,-0.858619309252748,0.390550581422885,0.863875676751099
"ABCD1",320.625437089173,0.450510784154176,0.367483842365009,1.22593358460288,0.220223669143075,0.764049817714087
"ABCD2",144.042470246464,0.712707743123244,0.636100690047205,1.12043227475567,0.262529597849415,0.795211146120338
"ABCD3",484.252498392131,0.357165100365236,0.363897955419799,0.981497958550505,0.326347240627265,0.828533323021665
"ABCE1",1217.48884158083,0.197385469718206,0.245129731663953,0.805228596214518,0.420687777510228,0.873064009097343
"ABCF1",2780.26526122636,-0.200336270541305,0.158704001272281,-1.26232652570365,0.206831315638701,0.753243707380529
"ABCF2",521.004828731996,0.167872657598498,0.223285047188397,0.751831166987439,0.452152596498311,0.880273983212007
"ABCF2_ABCF2-H2BE1",1050.78613467351,0.00334964376570454,0.247547360156571,0.0135313249294435,0.989203894207917,0.998760592521992
"ABCF3",256.147111018722,0.00744649609378579,0.420902320442207,0.017691743979844,0.985884766968139,0.998553736184464
"ABCG1",377.90691891868,-0.127551369139152,0.56066611236694,-0.227499694248817,0.820035206957081,0.975364627110856
"ABCG2",61.2746242536433,1.30808591638048,0.732059797610855,1.78685664839067,0.0739606607553413,0.577304046451414
"ABHD10",533.61269425591,-0.079882230816476,0.252888798859099,-0.315878881061014,0.752094442306534,0.959517365318736
"ABHD11",152.062686540929,0.277284741737948,0.336946627027546,0.822933721533528,0.410545684996256,0.868522287483195
"ABHD12",797.819707429962,-0.4136082865934,0.260898425669835,-1.58532304490338,0.11289295573293,0.644436749846506
"ABHD12B",27.7309613626806,4.71773715738584,1.91739810464406,2.46048911071685,0.0138747782399075,NA
"ABHD13",871.115857359609,-0.192710452491931,0.298722484387122,-0.645115324637541,0.518852453585573,0.898848078337766
