"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ACBD7",97.5190428272607,-0.151324793981325,0.650340493969769,-0.232685486117614,0.816005640307075,0.994867605516147
"ACCS",616.644160587951,-0.371829398241141,0.514721969611244,-0.722388823857615,0.470055456217239,0.972353478942302
"ACD",323.876227006026,0.194591852813418,0.275153211890384,0.707212725145072,0.479434291805893,0.972353478942302
"ACE",149.889436276127,0.25818967132876,0.469053867595518,0.550447803900013,0.582012268215803,0.981678171782787
"ACER3",457.394520215456,-0.396408388733439,0.246206170738217,-1.61006682953908,0.107383267555719,0.914198210306347
"ACHE",49.2750764269898,0.650080035329754,0.911758123350161,0.712996154003105,0.475848137036048,0.972353478942302
"ACIN1",3164.99708631745,-0.0735706427987166,0.149383349730895,-0.492495602296036,0.62236903003945,0.98551024933325
"ACKR1",231.796472729088,-0.259618527308299,0.459146841330168,-0.565436814410337,0.57177669021959,0.981678171782787
"ACKR3",75.8116684618594,0.458627323142469,0.625502769311848,0.733213897113569,0.463427980587433,0.972353478942302
"ACLY",791.746241905807,0.160066719949572,0.242763894242077,0.659351426410874,0.509670125984471,0.972353478942302
"ACO1",213.007650646986,-0.0286566186758794,0.267528225012607,-0.107116244181447,0.914696760319156,0.99832954742715
"ACO2",1737.47390323504,0.266668933882645,0.31385053357251,0.849668569453094,0.39550937756538,0.972353478942302
"ACOT1",737.412382898428,-0.2420788994978,0.274913598970166,-0.880563567625006,0.378554084931742,0.972353478942302
"ACOT11",53.107137413474,0.118320335447112,0.480520693338415,0.24623359011884,0.805501414708339,0.994325223337427
"ACOT13",98.1462886388528,-0.169402588448174,0.329347459086696,-0.514358267459962,0.607001530885236,0.98551024933325
"ACOT4",122.813711467375,-0.231194770001113,0.521746291330437,-0.443117227362696,0.657680945054708,0.987838897732484
"ACOT7",744.214672310453,0.579389810335128,0.304118876233849,1.90514254659291,0.0567615441007939,0.827896424859642
"ACOT8",483.570762970378,0.298342468100399,0.243789578792069,1.22377039075513,0.221038857003956,0.972353478942302
"ACOT9",824.606466585836,0.121456321671851,0.287306177208023,0.422741769258623,0.672483677058209,0.989472194570279
"ACOX1",604.993976539089,-0.239844563847419,0.217177541362867,-1.10437093238236,0.269432264620345,0.972353478942302
"ACOX3",912.865693626441,0.0702748283695144,0.264328621032765,0.265861593401962,0.790345804892631,0.994162259543019
"ACP1",1193.63028006556,0.0934417371899826,0.239785343864114,0.389689109785359,0.696766450299763,0.990458953426475
"ACP2",513.867137511325,0.389160984654294,0.320234155305184,1.21523884384982,0.224275009305869,0.972353478942302
"ACP3",247.191028682175,0.218220974913803,0.600575132811234,0.363353330818629,0.716340959379495,0.990588064151013
"ACP5",681.744332975614,-0.700500948819785,0.580773160742112,-1.20615241228552,0.227758728864667,0.972353478942302
"ACP6",95.9158761657077,0.415483162746689,0.330321148106172,1.25781581085188,0.208458376306643,0.972353478942302
"ACRBP",145.498563529678,0.379197328919349,0.562437610461817,0.67420336383264,0.500182031332033,0.972353478942302
"ACSBG1",149.918600515498,-0.607213666809274,0.621511054313822,-0.976995763139993,0.328571249914368,0.972353478942302
"ACSF2",189.271089574964,-0.261253329896188,0.320204048457763,-0.815896398419987,0.414559392213926,0.972353478942302
"ACSF3",115.826510922242,1.22031509107537,0.538450790101428,2.26634469390507,0.0234302869629852,0.664572567642425
"ACSL1",1299.66211431943,-0.492522019770064,0.322048242923705,-1.52934235969965,0.126179593635018,0.93210864600837
"ACSL3",543.885353314222,0.180067501184958,0.302759677044389,0.594753908257597,0.552007981378618,0.976903205891927
"ACSL4",1768.08846661508,-0.319753229897142,0.23982629421622,-1.33327011094481,0.182443178543153,0.972353478942302
"ACSL5",691.582299036387,0.236989194285004,0.322385545740189,0.735111103510805,0.462271832602465,0.972353478942302
"ACSL6",111.926809871319,0.335612335515264,0.666823673349556,0.503299971084458,0.614753386775931,0.98551024933325
"ACSM3",84.3287262772597,-0.259608075620138,0.500059660470406,-0.519154205272076,0.603653210938991,0.98551024933325
"ACSM5",83.7204162112359,0.754470236332916,0.655775390756059,1.15050099007691,0.249937586658693,0.972353478942302
"ACSS1",165.272712937275,-0.169283640988024,0.433648714457526,-0.390370443504691,0.696262640282662,0.990458953426475
"ACSS2",248.499737105295,-0.5245601267982,0.306458891247656,-1.71168186591882,0.086955312262926,0.884614498300187
"ACTA1",20.8315698413942,0.833111179412384,0.948156942266544,0.878663797388705,0.379583593374924,0.972353478942302
"ACTA2",965.223220022547,0.607146178392524,0.431681629351446,1.40646749157404,0.159585351243838,0.959897886829911
"ACTB",105790.187978764,0.253666062722573,0.296624253715281,0.855176404307309,0.392453496808317,0.972353478942302
"ACTC1",37.2187378702618,1.25043374099076,1.03236268803272,1.21123492304201,0.225805381818245,0.972353478942302
"ACTG1",30448.8758495463,0.269504448948585,0.285944265626912,0.942506919513547,0.345933170168314,0.972353478942302
"ACTG2",2477.13469028832,0.640107097283602,0.882413437852727,0.725404974386207,0.468203622279844,0.972353478942302
"ACTL6A",1261.87127823946,0.0153041481464859,0.210910345072793,0.0725623398947258,0.942154396094639,0.999830997620764
"ACTL6B",23.3290660644084,-0.785100782132049,1.24455854322097,-0.630826718765814,0.52815383118412,0.973095167796254
"ACTL8",9.78168317288209,4.55164949145405,1.46157132406971,3.1142164713386,0.00184434121149481,0.187778710062863
"ACTN1",298.248302599699,-0.322856325844961,0.395977709792546,-0.815339646300056,0.414877920849204,0.972353478942302
"ACTN2",182.670535749838,-0.330258454482356,0.727940317393088,-0.453688917334711,0.650052744797945,0.987059092065737
"ACTR10",814.322528129991,0.0410150573459495,0.191682037624449,0.213974443585099,0.830566986693915,0.995286431471263
"ACTR1A",1070.73189820687,-0.101601825853012,0.159328017208125,-0.637689639483133,0.523675731104428,0.972353478942302
"ACTR1B",543.825790564505,0.0916168129556987,0.298476674228935,0.30694798242568,0.758882966068835,0.994162259543019
"ACTR2",13406.0532867574,-0.336824045583457,0.292272721899389,-1.15243065926421,0.249144148353364,0.972353478942302
"ACTR3",824.437994351518,0.322194292896159,0.230958188789261,1.395032990972,0.163005891209162,0.963212575014606
"ACTR3B",134.96424431413,1.06202791441559,0.338777408757775,3.1348841066759,0.00171922017129431,0.18182419222456
"ACTR3B_ACTR3C",923.898285615566,0.0983787652188284,0.295205056581139,0.333255691342769,0.738941282691806,0.993044697324222
"ACTR5",243.941757698092,0.501945014491894,0.491610398602821,1.02102196356799,0.307244032926608,0.972353478942302
"ACTR6",862.104312086299,-0.285264813641244,0.192349081795979,-1.48305783930811,0.138059044269641,0.943378087990971
"ACTR8",777.18691454822,0.0693490251540283,0.231400406222165,0.299692754590271,0.764411525730866,0.994162259543019
"ACVR1",364.416987684981,-0.0196923325306686,0.330035536503353,-0.0596673095852163,0.952420608499387,0.999830997620764
"ACVR1B",294.194422144774,0.241788587914791,0.252062022098926,0.959242435260228,0.337436627333348,0.972353478942302
"ACVR2A",141.34427257038,0.427073230294599,0.651857793854491,0.655163187923671,0.512362692638121,0.972353478942302
"ACVR2B",82.5728986450697,0.235803733809737,0.493863450414579,0.477467473269764,0.633029277345684,0.986406080054083
"ACVRL1",134.547282877018,0.501615188380766,0.398127367762639,1.25993646505564,0.207692282903659,0.972353478942302
"ACY1",236.464118808583,-0.375987631330601,0.519832829627552,-0.723285660122674,0.46950440095345,0.972353478942302
"ACY3",148.417026687528,-0.17388623379937,1.13126152590013,-0.153710021792715,0.87783838244905,0.996648734010064
"ACYP1",898.500280162853,-0.338662127157185,0.260788217221775,-1.29860977142685,0.194077882876652,0.972353478942302
"ACYP2",747.018467473975,-0.333635954387487,0.349209513188569,-0.955403394773291,0.339373737923724,0.972353478942302
"ADA",2854.77336561689,0.30358569814341,0.412461939336085,0.736033241350884,0.46171046826691,0.972353478942302
"ADA2",1171.24870921387,0.399911241480173,0.439944970002369,0.909002872513849,0.363348609537238,0.972353478942302
"ADAL",146.431464943759,0.591645588949277,0.603789533119663,0.979887123733927,0.327141839604553,0.972353478942302
"ADAM10",1790.51220523899,0.0864467785977433,0.226993564111543,0.380833610574368,0.703326717624439,0.990588064151013
"ADAM11",97.4683117900997,0.102982854943188,0.804659200502523,0.127983194473976,0.898162272528671,0.998095215053155
"ADAM12",98.1268722744059,0.655336367899113,0.598728007891621,1.09454770657353,0.273714836139906,0.972353478942302
"ADAM15",340.51728047764,-0.283616022331928,0.32119346956846,-0.883006814282312,0.377232589784847,0.972353478942302
"ADAM17",721.199955321958,-0.0845480755382595,0.241212292626536,-0.350513129399933,0.725953638536009,0.992654249476509
"ADAM19",1178.86337355836,-0.010332818738944,0.526454426346657,-0.019627185605882,0.984340777030563,0.999914762954645
"ADAM20",79.3895623957517,1.52847534918316,0.664631352275078,2.29973404647717,0.0214632920033684,0.640468282209817
"ADAM22",191.265142588036,-0.514537871214902,0.327216780012564,-1.57246786425545,0.115842086264939,0.91947516007604
"ADAM23",226.349780366808,-0.450791112349695,0.644561439310356,-0.69937648276325,0.484316780829957,0.972353478942302
"ADAM28",1364.11225418765,0.242076455707107,0.463830356639426,0.521907314262515,0.601734865438116,0.98551024933325
"ADAM33",44.4663184767599,1.46620481382751,0.875842561302434,1.67405065545932,0.0941206443493393,0.891308473436733
"ADAM8",2171.57592713998,-0.386132775873132,0.354269278198895,-1.0899414644031,0.275738929906856,0.972353478942302
"ADAM9",1626.32211400471,-0.357720924379847,0.284036868409163,-1.25941722419126,0.207879671337016,0.972353478942302
"ADAMDEC1",1476.83297935382,0.0524374715733075,0.519223893110511,0.100992023420129,0.919556792190778,0.99832954742715
